event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_last_name	elected_middle_name	elected_first_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer	poll_number	polling_station_name	poll_type	urban_rural_indicator	void_indicator	no_poll_indicator	split_indicator	merge_indicator	merged_with_poll_number	advance_poll_indicator	mobile_poll_indicator	svr_poll_indicator	poll_rejected_ballot_count	poll_valid_vote_count	poll_total_ballot_count	poll_electors_on_list_count	cand_1_last_name	cand_1_middle_name	cand_1_first_name	cand_1_party_english_name	cand_1_party_french_name	cand_1_gender_code	cand_1_elected_indicator	cand_1_incumbent_indicator	cand_1_poll_vote	cand_2_last_name	cand_2_middle_name	cand_2_first_name	cand_2_party_english_name	cand_2_party_french_name	cand_2_gender_code	cand_2_elected_indicator	cand_2_incumbent_indicator	cand_2_poll_vote	cand_3_last_name	cand_3_middle_name	cand_3_first_name	cand_3_party_english_name	cand_3_party_french_name	cand_3_gender_code	cand_3_elected_indicator	cand_3_incumbent_indicator	cand_3_poll_vote	cand_4_last_name	cand_4_middle_name	cand_4_first_name	cand_4_party_english_name	cand_4_party_french_name	cand_4_gender_code	cand_4_elected_indicator	cand_4_incumbent_indicator	cand_4_poll_vote	cand_5_last_name	cand_5_middle_name	cand_5_first_name	cand_5_party_english_name	cand_5_party_french_name	cand_5_gender_code	cand_5_elected_indicator	cand_5_incumbent_indicator	cand_5_poll_vote	cand_6_last_name	cand_6_middle_name	cand_6_first_name	cand_6_party_english_name	cand_6_party_french_name	cand_6_gender_code	cand_6_elected_indicator	cand_6_incumbent_indicator	cand_6_poll_vote	cand_7_last_name	cand_7_middle_name	cand_7_first_name	cand_7_party_english_name	cand_7_party_french_name	cand_7_gender_code	cand_7_elected_indicator	cand_7_incumbent_indicator	cand_7_poll_vote	cand_8_last_name	cand_8_middle_name	cand_8_first_name	cand_8_party_english_name	cand_8_party_french_name	cand_8_gender_code	cand_8_elected_indicator	cand_8_incumbent_indicator	cand_8_poll_vote	cand_9_last_name	cand_9_middle_name	cand_9_first_name	cand_9_party_english_name	cand_9_party_french_name	cand_9_gender_code	cand_9_elected_indicator	cand_9_incumbent_indicator	cand_9_poll_vote	cand_10_last_name	cand_10_middle_name	cand_10_first_name	cand_10_party_english_name	cand_10_party_french_name	cand_10_gender_code	cand_10_elected_indicator	cand_10_incumbent_indicator	cand_10_poll_vote	cand_11_last_name	cand_11_middle_name	cand_11_first_name	cand_11_party_english_name	cand_11_party_french_name	cand_11_gender_code	cand_11_elected_indicator	cand_11_incumbent_indicator	cand_11_poll_vote	cand_12_last_name	cand_12_middle_name	cand_12_first_name	cand_12_party_english_name	cand_12_party_french_name	cand_12_gender_code	cand_12_elected_indicator	cand_12_incumbent_indicator	cand_12_poll_vote	cand_13_last_name	cand_13_middle_name	cand_13_first_name	cand_13_party_english_name	cand_13_party_french_name	cand_13_gender_code	cand_13_elected_indicator	cand_13_incumbent_indicator	cand_13_poll_vote
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	27	Whitehorse	1O	U	N	N	N	N		N	N	N	1	123	124	200	Adamson		Shirley	Liberal	Libéral	F	N	N	26	Branigan		Don	Independent	Indépendant	M	N	N	14	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	2	Gabb		Ken	Reform	Réforme	M	N	N	47	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	23	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	11									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	28	Whitehorse	1O	U	N	N	N	N		N	N	N	4	173	177	272	Adamson		Shirley	Liberal	Libéral	F	N	N	27	Branigan		Don	Independent	Indépendant	M	N	N	22	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	2	Gabb		Ken	Reform	Réforme	M	N	N	54	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	39	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	29									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	29	Whitehorse	1O	U	N	N	N	N		N	N	N	2	160	162	239	Adamson		Shirley	Liberal	Libéral	F	N	N	24	Branigan		Don	Independent	Indépendant	M	N	N	18	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	2	Gabb		Ken	Reform	Réforme	M	N	N	52	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	41	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	23									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	3	Dawson	1O	R	N	N	N	N		N	N	N	3	235	238	424	Adamson		Shirley	Liberal	Libéral	F	N	N	74	Branigan		Don	Independent	Indépendant	M	N	N	16	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	0	Gabb		Ken	Reform	Réforme	M	N	N	33	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	78	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	34									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	3	Beaver Creek	2A	R	N	N	N	N		Y	N	N	0	12	12	0	Adamson		Shirley	Liberal	Libéral	F	N	N	4	Branigan		Don	Independent	Indépendant	M	N	N	0	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	0	Gabb		Ken	Reform	Réforme	M	N	N	1	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	6	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	1									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	30	Whitehorse	1O	U	N	N	N	N		N	N	N	1	111	112	179	Adamson		Shirley	Liberal	Libéral	F	N	N	20	Branigan		Don	Independent	Indépendant	M	N	N	17	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	1	Gabb		Ken	Reform	Réforme	M	N	N	30	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	23	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	20									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	31	Whitehorse	1O	U	N	N	N	N		N	N	N	1	251	252	378	Adamson		Shirley	Liberal	Libéral	F	N	N	47	Branigan		Don	Independent	Indépendant	M	N	N	26	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	0	Gabb		Ken	Reform	Réforme	M	N	N	93	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	46	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	39									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	32	Whitehorse	1O	U	N	N	N	N		N	N	N	0	170	170	246	Adamson		Shirley	Liberal	Libéral	F	N	N	41	Branigan		Don	Independent	Indépendant	M	N	N	9	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	4	Gabb		Ken	Reform	Réforme	M	N	N	44	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	47	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	25									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	33	Whitehorse	1O	U	N	N	N	N		N	N	N	2	185	187	256	Adamson		Shirley	Liberal	Libéral	F	N	N	58	Branigan		Don	Independent	Indépendant	M	N	N	11	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	1	Gabb		Ken	Reform	Réforme	M	N	N	63	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	24	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	28									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	34	Whitehorse	1O	U	N	N	N	N		N	N	N	0	186	186	257	Adamson		Shirley	Liberal	Libéral	F	N	N	34	Branigan		Don	Independent	Indépendant	M	N	N	14	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	1	Gabb		Ken	Reform	Réforme	M	N	N	44	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	53	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	40									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	35	Whitehorse	1O	U	N	N	N	N		N	N	N	0	230	230	302	Adamson		Shirley	Liberal	Libéral	F	N	N	65	Branigan		Don	Independent	Indépendant	M	N	N	15	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	5	Gabb		Ken	Reform	Réforme	M	N	N	76	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	37	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	32									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	36	Whitehorse	1O	U	N	N	N	N		N	N	N	3	240	243	339	Adamson		Shirley	Liberal	Libéral	F	N	N	65	Branigan		Don	Independent	Indépendant	M	N	N	11	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	4	Gabb		Ken	Reform	Réforme	M	N	N	61	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	46	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	53									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	37	Whitehorse	1O	U	N	N	N	N		N	N	N	0	157	157	306	Adamson		Shirley	Liberal	Libéral	F	N	N	31	Branigan		Don	Independent	Indépendant	M	N	N	20	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	5	Gabb		Ken	Reform	Réforme	M	N	N	25	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	46	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	30									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	38	Whitehorse	1O	U	N	N	N	N		N	N	N	1	103	104	199	Adamson		Shirley	Liberal	Libéral	F	N	N	23	Branigan		Don	Independent	Indépendant	M	N	N	19	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	2	Gabb		Ken	Reform	Réforme	M	N	N	21	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	27	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	11									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	39	Whitehorse	1O	U	N	N	N	N		N	N	N	2	77	79	147	Adamson		Shirley	Liberal	Libéral	F	N	N	14	Branigan		Don	Independent	Indépendant	M	N	N	8	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	2	Gabb		Ken	Reform	Réforme	M	N	N	28	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	19	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	6									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	4	Dawson	1O	R	N	N	N	N		N	N	N	1	287	288	431	Adamson		Shirley	Liberal	Libéral	F	N	N	81	Branigan		Don	Independent	Indépendant	M	N	N	17	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	1	Gabb		Ken	Reform	Réforme	M	N	N	55	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	74	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	59									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	4	Pelly Crossing	2A	R	N	N	N	N		Y	N	N	0	29	29	0	Adamson		Shirley	Liberal	Libéral	F	N	N	5	Branigan		Don	Independent	Indépendant	M	N	N	5	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	0	Gabb		Ken	Reform	Réforme	M	N	N	6	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	12	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	1									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	40	Whitehorse	1O	U	N	N	N	N		N	N	N	1	225	226	385	Adamson		Shirley	Liberal	Libéral	F	N	N	63	Branigan		Don	Independent	Indépendant	M	N	N	15	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	3	Gabb		Ken	Reform	Réforme	M	N	N	47	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	78	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	19									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	41	Whitehorse	1O	U	N	N	N	N		N	N	N	1	299	300	436	Adamson		Shirley	Liberal	Libéral	F	N	N	69	Branigan		Don	Independent	Indépendant	M	N	N	15	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	5	Gabb		Ken	Reform	Réforme	M	N	N	106	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	59	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	45									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	42	Whitehorse	1O	U	N	N	N	N		N	N	N	0	155	155	247	Adamson		Shirley	Liberal	Libéral	F	N	N	28	Branigan		Don	Independent	Indépendant	M	N	N	26	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	1	Gabb		Ken	Reform	Réforme	M	N	N	23	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	67	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	10									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	43A	Whitehorse	1O	U	N	N	Y	N		N	N	N	0	240	240	340	Adamson		Shirley	Liberal	Libéral	F	N	N	80	Branigan		Don	Independent	Indépendant	M	N	N	9	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	0	Gabb		Ken	Reform	Réforme	M	N	N	56	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	60	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	35									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	43B	Whitehorse	1O	U	N	N	Y	N		N	N	N	0	207	207	296	Adamson		Shirley	Liberal	Libéral	F	N	N	59	Branigan		Don	Independent	Indépendant	M	N	N	13	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	2	Gabb		Ken	Reform	Réforme	M	N	N	48	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	50	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	35									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	44	Whitehorse	1O	U	N	N	N	N		N	N	N	4	345	349	506	Adamson		Shirley	Liberal	Libéral	F	N	N	76	Branigan		Don	Independent	Indépendant	M	N	N	48	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	1	Gabb		Ken	Reform	Réforme	M	N	N	63	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	126	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	31									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	45	Whitehorse	1O	U	N	N	N	N		N	N	N	2	105	107	173	Adamson		Shirley	Liberal	Libéral	F	N	N	31	Branigan		Don	Independent	Indépendant	M	N	N	4	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	1	Gabb		Ken	Reform	Réforme	M	N	N	11	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	37	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	21									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	46	Whitehorse	1O	U	N	N	N	N		N	N	N	1	127	128	195	Adamson		Shirley	Liberal	Libéral	F	N	N	23	Branigan		Don	Independent	Indépendant	M	N	N	22	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	4	Gabb		Ken	Reform	Réforme	M	N	N	33	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	41	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	4									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	47	Whitehorse	1O	U	N	N	N	N		N	N	N	3	180	183	297	Adamson		Shirley	Liberal	Libéral	F	N	N	27	Branigan		Don	Independent	Indépendant	M	N	N	25	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	4	Gabb		Ken	Reform	Réforme	M	N	N	53	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	51	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	20									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	48	Whitehorse	1O	U	N	N	N	N		N	N	N	1	211	212	339	Adamson		Shirley	Liberal	Libéral	F	N	N	52	Branigan		Don	Independent	Indépendant	M	N	N	23	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	0	Gabb		Ken	Reform	Réforme	M	N	N	32	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	80	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	24									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	49	Whitehorse	1O	U	N	N	N	N		N	N	N	1	228	229	384	Adamson		Shirley	Liberal	Libéral	F	N	N	42	Branigan		Don	Independent	Indépendant	M	N	N	52	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	3	Gabb		Ken	Reform	Réforme	M	N	N	40	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	63	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	28									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	5	Klondike	1O	R	N	N	N	N		N	N	N	3	315	318	538	Adamson		Shirley	Liberal	Libéral	F	N	N	71	Branigan		Don	Independent	Indépendant	M	N	N	16	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	3	Gabb		Ken	Reform	Réforme	M	N	N	100	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	78	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	47									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	5	Faro	2A	R	N	N	N	N		Y	N	N	0	31	31	0	Adamson		Shirley	Liberal	Libéral	F	N	N	6	Branigan		Don	Independent	Indépendant	M	N	N	1	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	0	Gabb		Ken	Reform	Réforme	M	N	N	6	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	16	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	2									0									0									0									0									0									0									0
3600	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	86	13829	19934	88	14	0	54	309	363	27797	1991	N	509	3.7	69.8	Hardy	Frances	Louise	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dave Brekke                        	50	Whitehorse	1O	U	N	N	N	N		N	N	N	1	146	147	241	Adamson		Shirley	Liberal	Libéral	F	N	N	40	Branigan		Don	Independent	Indépendant	M	N	N	15	Capp		Geoffrey	C.H.P. of Canada	P.H.C. du Canada	M	N	N	4	Gabb		Ken	Reform	Réforme	M	N	N	21	Hardy	Frances	Louise	N.D.P.	N.P.D.	F	Y	N	45	McKinnon		Ken	Progressive Conservative	Progressiste-Conservateur	M	N	N	21									0									0									0									0									0									0									0
